Artist,Title,Release Date,Type,Total Tracks,Popularity,Genres,URL
"Sexy Education і Love, Mary",БЕЗ ЗАЙВИХ СЛІВ,2025-09-08,single,1,0,,https://open.spotify.com/album/2kpeI2wNXMaEagsO2rUfYh
